id,titre,titre_original,annee,date_sortie,note,nombre_votes,popularite,langue_originale,synopsis,adulte
595586,Causeway,Causeway,2022,2022-10-28,6.463,540,2.4233,en,"Au cours d'une mission en Afghanistan, Lynsey, ingénieure dans l'armée, est blessée par un engin explosif. Souffrant de lésions cérébrales, elle retourne aux États-Unis. Elle entame alors une douloureuse et lente guérison au cours de laquelle elle réapprend à marcher et à faire fonctionner sa mémoire, avec le soutien d'une aide-soignante. Lorsqu'elle retourne chez elle à la Nouvelle-Orléans, elle doit faire face à des souvenirs douloureux. Vivant avec sa mère malgré leurs rapports conflictuels, Lynsey ne souhaite qu'une seule chose : retrouver son poste d'ingénieure. Elle fait alors la rencontre de James Aucoin. Petit à petit, ils se soutiennent l'un et l'autre et se tiennent compagnie. James, lui aussi, refoule son passé.",False
1283920,Checkmate,Checkmate,,,0.0,0,2.3995,en,,False
1429030,Peaked,Peaked,,,0.0,0,2.3583,en,,False
522039,The Last Black Man in San Francisco,The Last Black Man in San Francisco,2019,2019-06-07,7.017,350,2.2209,en,"Avec l'aide de son meilleur ami, Jimmie Fails tente de récupérer la maison construite par son grand-père à San Francisco.",False
691422,Quand tu auras fini de sauver le monde,When You Finish Saving the World,2023,2023-01-20,5.8,127,2.1374,en,"Evelyn s'occupe d'un refuge pour victimes de violence conjugale alors que Ziggy est un chanteur-youtubeur. Ils ont beau vivre dans la même maison, ils évoluent chacun dans leur univers sans trop savoir ce que l'autre fait au quotidien. Evelyn tentera de se rapprocher d'un jeune de son refuge, tandis que Ziggy voudra développer une pensée plus engagée et politique pour plaire à une fille de son école secondaire.",False
939997,Dicks: The Musical,Dicks: The Musical,2023,2023-10-06,4.279,52,2.0033,en,Deux hommes d'affaires égocentriques découvrent qu'ils sont des jumeaux identiques perdus de vue depuis longtemps et s'associent pour organiser la réunion de leurs parents divorcés excentriques.,False
1381221,Misty Green,Misty Green,,,0.0,0,1.9793,en,,False
1139422,The Riders,The Riders,,,0.0,0,1.9782,en,,False
1593893,Made in Eddington,Made in Eddington,2025,2025-10-21,0.0,0,1.9755,en,,False
950028,The Invite,The Invite,2026,2026-10-15,0.0,0,1.9319,en,,False
1162320,Talk 2 Me,Talk 2 Me,,,0.0,0,1.8703,en,,False
1037035,Janet Planet,Janet Planet,2024,2024-06-21,6.23,50,1.8687,en,"Dans l'ouest rural du Massachusetts, Lacy, 11 ans, passe l'été 1991 chez elle. Captivée par son imagination et l'attention que lui donne Janet, sa mère, leur relation est unique. Mais lorsque 3 visiteurs pénètrent dans leur univers, les choses commencent à changer : eux aussi sont tout autant captivés par Janet.",False
852247,Problemista,Problemista,2024,2024-03-01,6.85,137,1.8189,en,"Alejandro, un créateur de jouets originaire du Salvador qui tente de se faire un nom, peine à développer ses idées singulières dans la ville de New York. Alors que son visa de travail est sur le point de prendre fin, son boulot d’assistant personnel d’une artiste erratique et imprévisible devient son seul espoir de rester au pays, et réaliser son rêve. Le scénariste et réalisateur Julio Torres nous offre une aventure surréaliste qui navigue à travers les mondes tout aussi périlleux que sont la ville de New York et le système d’immigration américain.",False
1102883,Mother Mary,Mother Mary,2026,2026-04-17,0.0,0,1.8145,en,La relation entre une musicienne et une créatrice de mode.,False
1486321,Deathmatch,Deathmatch,,,0.0,0,1.7789,en,,False
1058647,Au plus profond,The Deepest Breath,2023,2023-01-21,7.596,171,1.714,en,"Unis dans leur amour de l'apnée libre, une championne de la discipline et un héroïque plongeur expert en sécurité tentent de réaliser un exploit au mépris du danger.",False
980537,Earth Mama,Earth Mama,2023,2023-07-07,5.9,29,1.6412,en,L'histoire intime du passage à l'âge adulte d'une mère célibataire enceinte qui embrasse sa communauté de la Bay Area alors qu'elle détermine le destin de sa famille.,False
790416,Showing Up,Showing Up,2023,2023-04-07,5.9,124,1.6378,en,"Avant le vernissage de son exposition, le quotidien d'une artiste et son rapport aux autres, le chaos de sa vie va devenir sa source d'inspiration.",False
1234597,Architecton,Architecton,2024,2024-10-03,6.25,18,1.6192,en,"Un voyage extraordinaire à travers la matière qui constitue notre habitat : le béton, et son ancêtre, la pierre. Victor Kossakovsky pose une question fondamentale : comment habiter le monde de demain ?",False
681606,"NYC, 1981","NYC, 1981",2015,2015-01-29,0.0,0,1.5817,en,,False
588367,The Humans,The Humans,2021,2021-11-24,6.085,212,1.5711,en,Une famille est mise face à une situation imprévue et chacun réagit différemment dans ce contexte difficile.,False
828558,God's Creatures,God's Creatures,2022,2022-09-30,6.006,89,1.5639,en,"Dans un village de pêcheurs balayé par les vents, une mère est partagée entre protéger son fils adoré et respecter ses convictions. En mentant pour le soutenir, l’harmonie qui régnait au sein de leur famille et de leur communauté se retrouve brisée.",False
591634,False Positive,False Positive,2021,2021-06-18,5.556,186,1.5308,en,"Après des mois d'essais et d'échecs pour tomber enceintes, Lucy et Adrian trouvent enfin le docteur en fertilité de leurs rêves en l'illustre Dr Hindle. Mais après être tombée enceinte d'une petite fille en bonne santé, Lucy commence à remarquer quelque chose de sinistre à travers le charme étincelant de Hindle, et elle entreprend de découvrir la vérité troublante à son sujet et sa propre ""histoire de naissance"". Comme si tomber enceinte n'était pas assez compliqué...",False
1461670,Untitled Raunchy Teen Comedy,Untitled Raunchy Teen Comedy,,,0.0,0,1.4739,en,,False
1275377,The Sixth,The Sixth,2024,2024-05-03,5.333,6,1.444,en,,False
1016848,The Front Room,The Front Room,2024,2024-09-05,5.047,116,1.4227,en,"Belinda, nouvellement enceinte, voit sa vie basculer lorsque sa belle-mère emménage chez elle. Alors que l'invitée diabolique tente de mettre la main sur l'enfant, Belinda doit protéger ses arrières...",False
1485839,Elden Ring,Elden Ring,,,0.0,0,1.4113,en,"Dans un monde appelé ""The Lands Between"". Les Ternis sont des individus dont les ancêtres ont été exilés il y a des années. Lorsque l'anneau d'Elden est brisé, ils ont la possibilité de revenir et de conquérir la terre dont ils ont été bannis.",False
426253,The Lovers,The Lovers,2017,2017-05-05,5.4,93,1.3689,en,"Marié à Mary depuis plusieurs années, Michael entretient une relation extraconjugale stable avec Lucy. Or, celle-ci s’impatiente et souhaiterait bien le voir divorcer. Moins convaincu que c’est la chose à faire, Michael achète du temps et se confond en excuses. De son côté, Mary a également un amant. Dans les bras de Robert, elle promet de divorcer très bientôt. Au quotidien, Michael et Mary ont pris les dispositions nécessaires pour ne pas se faire prendre en situation d’adultère. Joel, leur fils unique qui est en visite avec sa nouvelle copine, ignore tout de la vie secrète de ses parents engoncés dans la routine et le mensonge.",False
565383,The Death of Dick Long,The Death of Dick Long,2019,2019-09-27,6.122,174,1.2692,en,"Au sein d'une petite ville d'Alabama, un certain Dick est mort. Ses amis, Zeke et Earl, ne souhaitent pas que les autorités découvrent comment. Ils tentent alors de camoufler le décès. Mais la femme de Zeke et sa fille sont soupçonneuses...",False
650073,John Mulaney et les kids,John Mulaney & The Sack Lunch Bunch,2019,2019-12-24,7.042,108,1.2579,en,John Mulaney et ses jeunes acolytes abordent en compagnie d'invités spéciaux des sujets existentiels pour petits et grands au travers de chansons et de sketches.,False
1583250,Pussy,Pussy,,,0.0,0,1.1665,en,,False
1386204,Bushido,Bushido,,,0.0,0,1.1497,en,,False
800227,All Dirt Roads Taste of Salt,All Dirt Roads Taste of Salt,2023,2023-11-03,5.818,22,1.0215,en,"Les tendres caresses et étreintes enveloppantes sont des portails vers la vie de Mack, une femme noire du Mississippi.  A travers l'anticipation, l'amour et le chagrin qu'elle vit de l'enfance à l'âge adulte, son voyage expressionniste est une ode à la connexion, avec ses proches et avec le lieu.",False
1284046,Onslaught,Onslaught,2026,2026-08-27,0.0,0,1.0046,en,,False
1225352,Open Wide,Open Wide,2024,2024-01-23,5.2,4,0.9691,en,"Les théories orthodontiques marginales de John et Mike Mew ont trouvé un public passionné en ligne, mais Mike doit maintenant se battre contre l'establishment pour conserver son cabinet.",False
1472297,The Peasant,The Peasant,,,0.0,0,0.9258,en,,False
1421337,The Masque of the Red Death,The Masque of the Red Death,,,0.0,0,0.904,en,"Un prince tente d'éviter une peste dangereuse, connue sous le nom de « mort rouge », en se cachant dans son abbaye.",False
573952,Occupied City,Occupied City,2023,2023-11-30,6.767,15,0.9001,en,"Une caméra inquisitrice arpente les rues animées d’Amsterdam en 2020, alors que la ville se remet à peine de la pandémie. Dans le même temps, le film convoque les habitants et les souvenirs du passé, disséminés sur la carte de la ville et tissés dans la trame même de ses rues et de ses bâtiments.",False
1036573,Haenyeo : les dernières gardiennes de la mer,The Last of the Sea Women,2024,2024-09-08,7.37,23,0.8758,en,"Sur les rivages de l’île de Jeju, un groupe de plongeuses sud-coréennes déterminées se bat pour empêcher la disparition de sa culture en proie à une menace grandissante.",False
962537,Jerry Lee Lewis: Trouble in Mind,Jerry Lee Lewis: Trouble in Mind,2022,2022-05-22,7.167,6,0.8642,en,Un aperçu électrisant de la vie complexe et des performances incroyables et inégalées du premier et du plus fou des praticiens du rock'n'roll : Jerry Lee Lewis.,False
1024433,This Place Rules,This Place Rules,2022,2022-12-30,6.993,72,0.8417,en,,False
1061020,The Farmer's Daughters,The Farmer's Daughters,2022,2022-07-28,6.5,5,0.8389,en,,False
1517069,Marc by Sofia,Marc by Sofia,2026,2026-03-20,0.0,0,0.8147,en,,False
1082938,On Becoming a Guinea Fowl,On Becoming a Guinea Fowl,2024,2024-12-06,7.484,31,0.7986,en,,False
1453197,Enemies,Enemies,,,0.0,0,0.7796,en,,False
1442761,October,October,,,0.0,0,0.7723,en,,False
600852,Sour Hearts,Sour Hearts,,,0.0,0,0.7661,en,,False
1284938,Cursed: The True Nature of Hereditary,Cursed: The True Nature of Hereditary,2018,2018-10-08,9.0,4,0.7394,en,,False
1329016,Tony,Tony,,,0.0,0,0.7354,en,,False
612701,"Frankenstein's Monster's Monster, Frankenstein","Frankenstein's Monster's Monster, Frankenstein",2019,2019-07-16,5.8,79,0.6915,en,Un homme décide de mettre en scène le mythe de Frankestein comme l'a fait son père des années auparavant. Il puise alors dans les images de la captation télévisée de l'adaptation théâtrale composée par son paternel.,False
1591591,Stages,Stages,,,0.0,0,0.6773,en,,False
539985,Drew Michael,Drew Michael,2018,2018-08-25,6.0,10,0.6753,en,,False
1485094,Breakthrough,Breakthrough,,,0.0,0,0.6673,en,Un jeune homme se retrouve sous l'influence d'un gourou de la motivation.,False
1400731,André Is an Idiot,André Is an Idiot,2026,2026-02-06,0.0,0,0.6658,en,,False
1615714,Ecdysis,Ecdysis,2025,2025-10-02,10.0,1,0.6652,en,,False
976976,Wizards!,Wizards!,,,0.0,0,0.6623,en,,False
1378736,The Land of Nod,The Land of Nod,,,0.0,0,0.6516,en,,False
1206030,The Making of Priscilla,The Making of Priscilla,2023,2023-11-16,6.4,4,0.626,en,,False
751654,Be My Baby,Be My Baby,,,0.0,0,0.6126,en,,False
1386820,Going Infinite,Going Infinite,,,0.0,0,0.6074,en,,False
443411,Jerrod Carmichael: 8,Jerrod Carmichael: 8,2017,2017-03-11,7.3,21,0.5714,en,,False
1517860,Hotel Hotel Hotel Hotel,Hotel Hotel Hotel Hotel,,,0.0,0,0.5674,en,,False
1440766,Deep Cuts,Deep Cuts,,,0.0,0,0.5621,en,L'histoire d'amour entre deux vingtenaires obsédés par la musique.,False
1584012,8 Husbands,8 Husbands,,,0.0,0,0.5537,fr,,False
851037,Question & Answer,Question & Answer,2020,2020-02-08,8.0,1,0.5428,en,,False
933738,Ali Wong: Don Wong,Ali Wong: Don Wong,2022,2022-02-14,6.864,55,0.5263,en,"Dans son troisième spectacle pour Netflix, Ali Wong dévoile ses fantasmes les plus fous, les défis de la monogamie et ce qu'elle pense vraiment des célibataires.",False
612392,My Favorite Shapes by Julio Torres,My Favorite Shapes by Julio Torres,2019,2019-08-10,7.1,19,0.5207,en,,False
722815,Strasbourg 1518,Strasbourg 1518,2020,2020-07-20,5.7,32,0.467,en,"Inspiré d'une puissante manie involontaire qui s'est emparée des citoyens de la ville de Strasbourg il y a un peu plus de cinq cents ans, ce film est une collaboration isolée avec certains des plus grands danseurs actuels.",False
959548,The Governesses,The Governesses,,,0.0,0,0.4464,en,"L'histoire suit trois gouvernantes rebelles qui bouleversent la maison dans laquelle elles travaillent - inspirant l'esprit des garçons dont elles ont la charge, enflammant l'imagination du couple bohème qui les emploie et abandonnant leurs charges pour des aventures érotiques.",False
1230147,Jenny Slate: Seasoned Professional,Jenny Slate: Seasoned Professional,2024,2024-02-22,4.962,13,0.4435,en,,False
1321376,Altar,Altar,,,0.0,0,0.4335,en,,False
1452181,Untitled Texas Chainsaw Massacre Film,Untitled Texas Chainsaw Massacre Film,,,0.0,0,0.4271,en,,False
1309340,Mice,Mice,,,0.0,0,0.4104,en,,False
1061741,Death Stranding,Death Stranding,,,0.0,0,0.394,en,,False
1160147,Untitled Talk to Me Prequel,Untitled Talk to Me Prequel,,,0.0,0,0.3868,en,,False
1189380,The Souvenir: Reality / Fiction / Confusion / Inspiration,The Souvenir: Reality / Fiction / Confusion / Inspiration,2022,2022-10-08,0.0,0,0.3793,en,,False
612413,Ramy Youssef: Feelings,Ramy Youssef: Feelings,2019,2019-06-29,6.0,18,0.371,en,,False
951029,Look Into My Eyes,Look Into My Eyes,2024,2024-09-06,5.7,17,0.3709,en,,False
1288243,The Heaven & Earth Grocery Store,The Heaven & Earth Grocery Store,,,0.0,0,0.3677,en,,False
1415610,Ancient History,Ancient History,,,0.0,0,0.356,en,,False
1307490,The Wives,The Wives,,,0.0,0,0.3535,en,,False
1595210,Nuisance Bear,Nuisance Bear,2026,2026-01-24,0.0,0,0.3335,en,,False
982782,Untitled Frank Ocean Project,Untitled Frank Ocean Project,,,0.0,0,0.3281,en,,False
900742,Mo Amer: Mohammed in Texas,Mo Amer: Mohammed in Texas,2021,2021-11-30,4.8,9,0.3268,en,"Mohammed ""Mo"" Amer discute de la politique pandémique, du marché boursier, jurant en arabe, ayant deux maisons mais pas de terre, et plus encore.",False
675929,Whitmer Thomas: The Golden One,Whitmer Thomas: The Golden One,2020,2020-02-22,7.7,3,0.3213,en,,False
1287950,The Looming,The Looming,,,0.0,0,0.3195,en,,False
1513849,The Goblin,The Goblin,,,0.0,0,0.3091,en,,False
1203116,Untitled Elon Musk Biopic,Untitled Elon Musk Biopic,,,0.0,0,0.3036,en,,False
1314821,Why Don't You Love Me?,Why Don't You Love Me?,,,0.0,0,0.2992,en,,False
1532099,Airman,Airman,,,0.0,0,0.2954,en,,False
593489,Anthony Jeselnik: Fire in the Maternity Ward,Anthony Jeselnik: Fire in the Maternity Ward,2019,2019-04-30,7.01,105,0.2571,en,,False
1235761,Ramy Youssef: More Feelings,Ramy Youssef: More Feelings,2024,2024-03-23,6.2,9,0.2356,en,Ramy Youssef parle de questions grandes et petites - d'événements mondiaux à son enfance en passant par la recherche de l'unité dans ce monde divisé.,False
882292,"Phoebe Robinson: Sorry, Harriet Tubman","Phoebe Robinson: Sorry, Harriet Tubman",2021,2021-10-14,0.0,0,0.2269,en,,False
1147627,Untitled Barney the Dinosaur Film,Untitled Barney the Dinosaur Film,,,0.0,0,0.2244,en,,False
429126,Reggie Watts: Spatial,Reggie Watts: Spatial,2016,2016-12-06,6.0,24,0.2192,en,"Champion d'impro et d'humour novateur, Reggie Watts nous fait passer un moment de divertissement surréel, avec des chansons expérimentales et des blagues grinçantes.",False
988816,Would It Kill You to Laugh? Starring Kate Berlant + John Early,Would It Kill You to Laugh? Starring Kate Berlant + John Early,2022,2022-06-24,4.75,8,0.2148,en,,False
1566595,Tame Impala: Sound Check at Cherry Lane Theatre,Tame Impala: Sound Check at Cherry Lane Theatre,2025,2025-10-21,8.0,1,0.1948,en,,False
703754,Eric Andre: Legalize Everything,Eric Andre: Legalize Everything,2020,2020-06-23,6.026,57,0.1894,en,"Sur scène à La Nouvelle-Orléans, Eric Andre n'épargne rien ni personne, pas même le générique de la série Cops ou l'écriture intuitive des SMS.",False
1198933,Leo Reich: Literally Who Cares?!,Leo Reich: Literally Who Cares?!,2023,2023-12-16,5.3,7,0.1831,en,,False
778662,On Earth We're Briefly Gorgeous,On Earth We're Briefly Gorgeous,,,0.0,0,0.1318,en,,False
854498,Parable of the Sower,Parable of the Sower,,,0.0,0,0.1233,en,,False
1447111,Untitled Simon Rex Short Film,Untitled Simon Rex Short Film,,,0.0,0,0.1225,en,,False
1493669,I Want My MTV,I Want My MTV,,,0.0,0,0.118,en,,False
1494598,Volcaldera,Volcaldera,,,0.0,0,0.1099,en,,False
1616347,Please,Please,,,0.0,0,0.0983,en,,False
1476845,Better Run,Better Run,,,0.0,0,0.0693,en,,False
1122096,Untitled Julia Ducournau & A24 Project,Untitled Julia Ducournau & A24 Project,,,0.0,0,0.0657,en,,False
1536926,Untitled Ramy Youssef Film,Untitled Ramy Youssef Film,,,0.0,0,0.0638,en,,False
id,titre,titre_original,annee,date_sortie,note,nombre_votes,popularite,langue_originale,synopsis,adulte
911430,F1® Le Film,F1,2025,2025-06-25,7.773,3310,32.6938,en,"Sonny Hayes était le prodige de la F1 des années 90 jusqu’à son terrible accident. Trente ans plus tard, devenu un pilote indépendant, il est contacté par Ruben Cervantes, patron d’une écurie en faillite qui le convainc de revenir pour sauver l’équipe et prouver qu’il est toujours le meilleur. Aux côtés de Joshua Pearce, diamant brut prêt à devenir le numéro 1, Sonny réalise vite qu'en F1, son coéquipier est aussi son plus grand rival, que le danger est partout et qu'il risque de tout perdre.",False
118,Charlie et la chocolaterie,Charlie and the Chocolate Factory,2005,2005-07-13,7.039,15910,16.4931,en,"Charlie est un enfant issu d'une famille pauvre. Travaillant pour subvenir aux besoins des siens, il doit économiser chaque penny, et ne peut s'offrir les friandises dont raffolent les enfants de son âge. Pour obtenir son comptant de sucreries, il participe à un concours organisé par l'inquiétant Willy Wonka, le propriétaire de la fabrique de chocolat de la ville. Celui qui découvrira l'un des cinq tickets d'or que Wonka a caché dans les barres de chocolat de sa fabrication gagnera une vie de sucreries.",False
652,Troie,Troy,2004,2004-05-13,7.166,10828,14.3443,en,"Dans la Grèce antique, l'enlèvement d'Hélène, reine de Sparte, par Pâris, prince de Troie, est une insulte que le roi Ménélas ne peut supporter. L'honneur familial étant en jeu, Agamemnon, frère de Ménélas et puissant roi de Mycènes, réunit toutes les armées grecques afin de faire sortir Hélène de Troie. Mais en réalité, la sauvegarde de l'honneur familial n'est qu'un prétexte pris par Agamemnon pour cacher sa terrible avidité. Celui-ci cherche en fait à contrôler Troie et à agrandir son vaste empire. Aucune armée n'a jamais réussi à pénétrer dans la cité fortifiée, sur laquelle veillent le roi Priam et le prince Hector. L'issue de la guerre de Troie dépendra notamment d'un homme, Achille, connu comme le plus grand guerrier de son époque. Arrogant, rebelle, et réputé invincible, celui-ci n'a d'attache pour rien ni personne si ce n'est sa propre gloire…",False
1422,Les Infiltrés,The Departed,2006,2006-10-04,8.159,15870,13.9686,en,"À Boston, une lutte sans merci oppose la police à la pègre irlandaise. Pour mettre fin au règne du parrain Frank Costello, la police infiltre son gang avec « un bleu » issu des bas quartiers, Billy Costigan. Tandis que Billy s’efforce de gagner la confiance du malfrat vieillissant, Colin Sullivan entre dans la police au sein de l’Unité des Enquêtes Spéciales, chargée d’éliminer Costello. Mais Colin fonctionne en « sous‑marin » et informe Costello des opérations qui se trament contre lui. Risquant à tout moment d’être démasqués, Billy et Colin sont contraints de mener une double vie qui leur fait perdre leurs repères et leur identité. Traquenards et contre‑offensives s’enchaînent jusqu’au jour où chaque camp réalise qu’il héberge une taupe. Une course contre la montre s’engage entre les deux hommes avec un seul objectif : découvrir l’identité de l’autre sous peine d’y laisser sa peau…",False
72190,World War Z,World War Z,2013,2013-06-19,6.8,16230,13.608,en,"Gerry Lane se lance dans une course contre la montre pour aider le monde à surmonter ses divisions et faire face à l'apocalypse. Dans tous les pays, par tous les moyens, chacun devra se battre car l'humanité n'aura plus qu'un seul espoir de survie : La guerre.",False
917496,Beetlejuice Beetlejuice,Beetlejuice Beetlejuice,2024,2024-09-04,6.947,2969,11.6783,en,"À la suite d'une tragédie familiale inattendue, trois générations de la famille Deetz rentrent dans leur maison à Winter River, toujours hantée par Beetlejuice. Là-bas, Lydia voit sa vie prendre un nouveau tournant lorsque Astrid, sa fille en plein âge rebelle, découvre la mystérieuse maquette de la ville et que le portail vers l'au-delà s'ouvre accidentellement. Les ennuis se rapprochent des deux royaumes, et ce n'est qu'une question de temps avant que quelqu'un ne prononce le nom de Beetlejuice trois fois et que ce démon malicieux revienne pour semer le chaos sur son passage.",False
696506,Mickey 17,Mickey 17,2025,2025-02-28,6.83,3235,11.6654,en,"En 2054, afin de fuir son cruel créancier, le naïf Mickey se porte volontaire pour une mission de colonisation sur Niflheim, une planète de glace. Devenu sans trop le savoir un ouvrier ""consommable"", il est régénéré chaque fois qu'il meurt lors des missions les plus dangereuses imposées par l'ex-sénateur Kenneth Marshall, dirigeant mégalomane de la colonie. Après quatre ans, Mickey en est à sa 17e incarnation. Grièvement blessé, il est laissé pour mort par son coéquipier au fond d'une crevasse. Mais contre toute attente, il est sauvé par la mère des créatures qui habitent Niflheim. Pendant son absence, un Mickey 18 est créé.",False
1364608,Anemone,Anemone,2025,2025-10-02,6.169,89,11.3822,en,"Des secrets enfouis refont surface quand deux frères éloignés sont contraints d'affronter leur passé, des années après l'exil de l'un d'eux dans les terres sauvages. Avec force et sensibilité, Ronan Day-Lewis signe un premier film intense et envoûtant, un récit visuellement spectaculaire où se mêlent blessures du passé et quête de rédemption.",False
23483,Kick-Ass,Kick-Ass,2010,2010-03-26,7.122,12191,11.1742,en,"Dave Lizewski est un adolescent gavé de comics qui ne vit que pour ce monde de super‐héros et d’incroyables aventures. Décidé à vivre son obsession jusque dans la réalité, il se choisit un nom – Kick‐Ass – se fabrique lui‐même un costume, et se lance dans une bataille effrénée contre le crime. Dans son délire, il n’a qu’un seul problème : Kick‐Ass n’a pas le moindre superpouvoir… Le voilà pourchassé par toutes les brutes de la ville. Mais Kick‐Ass s’associe bientôt à d’autres délirants copycats décidés eux aussi à faire régner la justice. Parmi eux, une enfant de 11 ans, Hit Girl et son père Big Daddy, mais aussi Red Mist. Le parrain de la mafia locale, Frank D’Amico, va leur donner l’occasion de montrer ce dont ils sont capables…",False
1480382,La voix de Hind Rajab,صوت هند رجب,2025,2025-09-10,8.185,165,10.5279,ar,"29 janvier 2024. Les bénévoles du Croissant-Rouge reçoivent un appel d'urgence. Une fillette de six ans est piégée dans une voiture sous les tirs à Gaza et implore qu'on vienne la secourir. Tout en essayant de la garder en ligne, ils font tout leur possible pour lui envoyer une ambulance. Elle s'appelait Hind Rajab.",False
76203,12 Years a Slave,12 Years a Slave,2013,2013-10-18,7.934,11806,9.9988,en,"Les États-Unis, quelques années avant la guerre de Sécession.  Solomon Northup, jeune homme noir originaire de l’État de New York, est enlevé et vendu comme esclave.  Face à la cruauté d’un propriétaire de plantation de coton, Solomon se bat pour rester en vie et garder sa dignité. Douze ans plus tard, il va croiser un abolitionniste canadien et, cette rencontre va changer sa vie…",False
318846,The Big Short : Le Casse du Siècle,The Big Short,2015,2015-12-11,7.359,9635,9.7902,en,"Wall Street. 2005.  Profitant de l’aveuglement généralisé des grosses banques, des médias et du gouvernement, quatre outsiders anticipent l’explosion de la bulle financière et mettent au point… le casse du siècle! Michael Burry, Steve Eisman, Greg Lippmann et Ben Hockett: des personnages visionnaires et hors du commun qui vont parier contre les banques… et tenter de rafler la mise !",False
877817,Wolfs,Wolfs,2024,2024-09-20,6.546,1341,9.7183,en,"Les chemins de deux fixeurs rivaux se croisent quand ils sont chargés de couvrir le faux pas d'une haute fonctionnaire new-yorkaise. Au cours d'une nuit explosive, ils doivent mettre de côté leurs griefs (et leur ego) pour accomplir leur mission.",False
376867,Moonlight,Moonlight,2016,2016-10-21,7.4,7413,9.5559,en,"Après avoir grandi dans un quartier difficile de Miami, Chiron, un jeune homme tente de trouver sa place dans le monde. Moonlight évoque son parcours, de l’enfance à l’âge adulte.",False
354287,War Machine,War Machine,2017,2017-05-26,5.613,1207,7.8228,en,"Un général chargé de gagner une guerre impopulaire relève le défi avec panache, ignorant que son pire ennemi n'est pas celui qu'il croit, mais bien son orgueil démesuré.",False
301502,Blonde,Blonde,2022,2022-09-16,5.9,1484,7.3049,en,"Adapté du best‑seller de Joyce Carol Oates, cinq fois finaliste pour le prix Pulitzer, « Blonde » est une relecture audacieuse de l'histoire personnelle de Marilyn Monroe, sex‑symbol la plus célèbre au monde. Il s'agit du portrait imaginaire de l'actrice, chanteuse et mannequin des années 50-60 raconté à travers le prisme d'une société vouant un culte à la célébrité.",False
504949,Le Roi,The King,2019,2019-10-11,7.154,3479,6.3084,en,"Hal, jeune prince rebelle, tourne le dos à la royauté pour vivre auprès du peuple. Mais à la mort de son père, le tyrannique Henri IV d'Angleterre, Hal ne peut plus échapper au destin qu'il tentait de fuir et est couronné roi à son tour. Le jeune Henri V doit désormais affronter le désordre politique et la guerre que son père a laissés derrière lui, mais aussi le passé qui resurgit, notamment sa relation avec son ami et mentor John Falstaff, un chevalier alcoolique.",False
314095,The Lost City of Z,The Lost City of Z,2017,2017-03-15,6.4,3040,5.7587,en,"Percy Fawcett est un colonel britannique reconnu et un mari aimant. En 1906, alors qu’il s’apprête à devenir père, la Société géographique royale d'Angleterre lui propose de partir en Amazonie afin de cartographier les frontières entre le Brésil et la Bolivie. Sur place, l’homme se prend de passion pour l’exploration et découvre des traces de ce qu’il pense être une cité perdue très ancienne. De retour en Angleterre, Fawcett n’a de cesse de penser à cette mystérieuse civilisation, tiraillé entre son amour pour sa famille et sa soif d’exploration et de gloire…",False
777245,Women Talking,Women Talking,2022,2022-12-23,6.861,686,5.5463,en,"Les femmes d’une communauté religieuse isolée tentent de concilier leur réalité et leur foi. À travers leurs parcours respectifs, le film dévoile un groupe de femmes qui s'unissent pour aller de l’avant et construire ensemble un monde meilleur pour elles-mêmes et leurs enfants. Leurs options : rester et se battre, ou partir. Mais une chose est sûre, elles ne resteront pas sans rien faire.",False
38167,"Mange, prie, aime",Eat Pray Love,2010,2010-08-12,6.249,2584,5.3645,en,"Elizabeth Gilbert a tout pour être heureuse : un mari, un grand appartement... Mais un jour, elle réalise que cette vie n'est pas faite pour elle. Aprés un divorce douloureux, elle entreprend un grand voyage à travers le monde.",False
429197,Vice,Vice,2018,2018-12-25,7.013,3529,5.3319,en,"Fin connaisseur des arcanes de la politique américaine, Dick Cheney a réussi, sans faire de bruit, à se faire élire vice-président aux côtés de George W. Bush. Devenu l’homme le plus puissant du pays, il a largement contribué à imposer un nouvel ordre mondial dont on sent encore les conséquences aujourd’hui…",False
837881,She Said,She Said,2022,2022-11-17,7.192,690,5.1743,en,"Deux journalistes du New York Times, Megan Twohey et Jodi Kantor, ont de concert mis en lumière un des scandales les plus importants de leur génération. À l’origine du mouvement #Metoo leur investigation a brisé des décennies de silence autour du problème des agressions sexuelles dans le milieu du cinéma hollywoodien, changeant à jamais la société américaine et le monde de la culture.",False
1457866,The Adventures of Cliff Booth,The Adventures of Cliff Booth,,,0.0,0,4.9829,en,"Huit ans après le film de 2019, Cliff navigue sur Hollywood dans son nouveau rôle de fixateur de studio.",False
451915,My Beautiful Boy,Beautiful Boy,2018,2018-10-12,7.5,2800,4.9517,en,"Le monde de David Sheff s’effondre lorsqu’il découvre que son fils de 18 ans, Nic, est accro à la méthamphétamine. David décide de tout faire pour le sauver, se confrontant à ses propres limites mais aussi à celles de sa famille.",False
387426,Okja,Okja,2017,2017-06-28,7.34,4483,4.935,en,"Des militants de la cause animale, une entreprise cupide et des scientifiques occupés d'éthique s'arrachent une gentille créature géante élevée par une jeune fille.",False
1028196,Nickel Boys,Nickel Boys,2024,2024-12-13,6.6,315,4.887,en,Elwood Curtis est un garçon noir du Tallahassee des années 1960. Il est injustement condamné. Il est envoyé dans une maison de redressement pour mineurs appelée Nickel Academy...,False
